company_name,description,sectors,regions,backed,index_team,founders,ticker_symbol,company_profile_url,company_url,image_url,featured_content_urls,source_url,scraped_at
Garner Health,None,Data; Healthcare,,,Jahanvi Sardana; Martin Mignot; Emil Schaefer,Nick Reber,,https://www.indexventures.com/companies/garner-health/,http://garnerhealth.com,https://www.indexventures.com/media/images/20241029_Nick_Reber_00.7aae898e.fill-1200x630.format-png.png,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Gather,A better way to meet online,Future Of Work,,,Danny Rimer,Phillip Wang; Alex Chen; Kumail Jaffer; Nate Foss,,https://www.indexventures.com/companies/gather/,https://gather.town/,https://www.indexventures.com/media/images/image_14.2e16d0ba.fill-1200x630.format-png.png,https://www.indexventures.com/perspectives/index-creator-summit-the-road-to-the-metaverse/; https://www.indexventures.com/perspectives/relationship/gather/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Gatsby,The modern way to build the web,,,,Shardul Shah,Kyle Mathews; Sam Bhagwat,Netlify,https://www.indexventures.com/companies/gatsby/,http://gatsbyjs.com,https://www.indexventures.com/media/images/_75C6434.2e16d0ba.fill-1200x630.format-png.png,https://www.indexventures.com/perspectives/community-everything-how-gatsby-built-industry-defining-business/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
GeoPhy,GeoPhy aims to transform antiquated commercial real estate (CRE) processes with data-driven valuations and analytics powered by machine learning.,Business Applications; Fintech,Europe,,Jan Hammer,Sander Mulders; Teun Van Den Dries,Walker & Dunlop,https://www.indexventures.com/companies/geophy/,http://geophy.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/ai-powered-property-valuation-platform-geophy-secures-33m-to-bring-transparency-to/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
GetHarley,"GetHarley, named after the famous ‘Harley Street’ in London where many leading doctors and physicians have their practices, is a digital platform and service that connects skincare clinicians with consumers and pharmaceutical brands.",Business Applications; Retail,Europe,,Danny Rimer; Georgia Stevenson,Charmaine Chow,,https://www.indexventures.com/companies/getharley/,http://www.getharley.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/catching-up-with-getharley-founder-and-ceo-charmaine-chow/; https://www.indexventures.com/perspectives/relationship/getharley/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Glossier,Beauty products for real life.,Retail,North America,,Danny Rimer,Emily Weiss; Kyle Leahy-,,https://www.indexventures.com/companies/glossier/,http://glossier.com,https://www.indexventures.com/media/images/primary_0001-barhamand.1f6186a2.fill-1200x630.format-png.png,https://www.indexventures.com/perspectives/the-new-social-contract/; https://www.indexventures.com/perspectives/relationship/glossier/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
GOAT,"GOAT is a premium marketplace for buying and selling authentic sneakers. Founded in 2015 to bring trust and safety to sneaker reselling, the platform now offers the largest selection of sneakers ranging from general releases to rare exclusives.",Retail,North America,,Danny Rimer,Eddy Lu; Daishin Sugano,,https://www.indexventures.com/companies/goat/,http://goat.com,https://www.indexventures.com/media/images/welcome130.2e16d0ba.fill-1200x630.format-png.png,https://www.indexventures.com/perspectives/goat-authentic-kicks/; https://www.indexventures.com/perspectives/relationship/goat/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Gong,The #1 Platform for Remote Sales Teams,AI/ML; Business Applications,North America,,Nina Achadjian,Amit Bendov; Eilon Reshef,,https://www.indexventures.com/companies/gong/,http://gong.io,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/finally-voice-ai-tech-work/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Good Eggs,"We connect you to local farmers and foodmakers. You shop for exactly what you want, and we deliver it all to your door.",Retail,North America,,Danny Rimer,Bentley Hall; Alon Salant; Rob Spiro,,https://www.indexventures.com/companies/good-eggs/,http://goodeggs.com,https://www.indexventures.com/media/images/goodeggs1_rwh1rXO.2e16d0ba.fill-1200x630.format-png.png,https://www.indexventures.com/perspectives/good-eggs-and-the-importance-of-staying-true-to-your-mission/; https://www.indexventures.com/perspectives/relationship/good-eggs/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Goody,Send a gift as easily as a text.,Retail,,backed at Seed (all),,Edward Lando,,https://www.indexventures.com/companies/goody/,https://www.ongoody.com/,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Grailed,"For Enthusiasts, By Enthusiasts",Retail,,,Danny Rimer,Arun Gupta,,https://www.indexventures.com/companies/grailed/,http://grailed.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/curated-fashion-marketplace-grailed-raises-15-million-in-series-a-funding/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Granola,The AI notepad for people in back-to-back meetings,AI/ML; Business Applications; Future Of Work,,,Danny Rimer; Georgia Stevenson,Chris Pedregal; Sam Stephenson,,https://www.indexventures.com/companies/granola/,http://www.granola.ai,https://www.indexventures.com/media/images/Founders.2e16d0ba.fill-1200x630.format-png.png,https://www.indexventures.com/perspectives/granola-investing-in-what-makes-us-human/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Greg,The smarter way to care for and discover new plants,AI/ML,,backed at Seed (all),,Alex Ross,,https://www.indexventures.com/companies/greg/,https://greg.app/,https://www.indexventures.com/media/images/greg-tc.2e16d0ba.fill-1200x630.format-png.png,https://www.indexventures.com/perspectives/shining-a-light-into-the-living-world/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Gremlin,Break things on purpose.,Data,,,Mike Volpi,Kolton Andrus; Matthew Fornaciari,,https://www.indexventures.com/companies/gremlin/,http://gremlin.com,https://www.indexventures.com/media/images/hourglass349.2e16d0ba.fill-1200x630.format-png.png,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Gruppo MutuiOnline,"Gruppo MutuiOnline is a financial services company focusing on the Italian market, where it is the leading online retail credit broker, with two separate web sites specializing on mortgages and personal loans , and a major provider of credit-related outsourcing services. The company recently started an online insurance aggregator and a bank account comparison business.",Fintech,Europe,,Giuseppe Zocco,Alessandro Fracassi; Marco Pescarmona,IM:MOL,https://www.indexventures.com/companies/gruppo-mutuionline/,http://gruppomol.it,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Harmonic,The artificial intelligence platform leading the development of Mathematical Superintelligence (MSI).,AI/ML,,backed by Index; backed at Seed,Jan Hammer,Tudor Achim; Vlad Tenev,,https://www.indexventures.com/companies/harmonic/,https://harmonic.fun/,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/trade-winds-the-rise-reckoning-and-reimagining-of-vlad-tenev/; https://www.indexventures.com/perspectives/relationship/harmonic/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Hebbia,"Hebbia is the AI platform for knowledge work used by leading finance, law, and Fortune 500 companies. The product orchestrates ""AI agents"" that accurately tackle the most complex tasks by breaking them down into understandable actions.",AI/ML,,backed at Seed (all),Mike Volpi,George Sivulka,,https://www.indexventures.com/companies/hebbiaai/,https://hebbia.ai/,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/hebbia-raises-130m-in-series-b-funding-to-transform-how-businesses-put-data-to-work-with-ai/; https://www.indexventures.com/perspectives/relationship/hebbiaai/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Hoop,The AI powered to-do list that writes itself.,AI/ML; Business Applications,,,Neil Rimer,Stella Garber; Brian Schmidt; Justin Gallagher,,https://www.indexventures.com/companies/hoop/,https://www.hoop.app/,https://www.indexventures.com/media/images/Hoop_Outside_Headshots.2e16d0ba.fill-1200x630.format-png.png,https://www.indexventures.com/perspectives/ai-powered-productivity-startup-hoop-announces-5m-in-seed-funding-for-to-do-list-that-updates-itself/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Hortonworks,Advancing digital transformation with an Enterprise Data Cloud from the Edge to AI.,Data; Open Source,North America,,Mike Volpi,Rob Bearden; Alan Gates; Arun Murthy; Mahadev Konar; Owen O'Malley; Sanjay Radia; Suresh Srinivas,NYSE:CLDR,https://www.indexventures.com/companies/hortonworks/,http://hortonworks.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/from-fringe-to-mainstream-the-revolution-of-open-source-software/; https://www.indexventures.com/perspectives/relationship/hortonworks/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Humanloop,Humanloop uses cutting-edge research in machine learning and natural language processing to make it easy for every company to integrate AI algorithms that understand language,AI/ML,Europe,backed at Seed (all),,Raza Habib; Jordan Burgess; Peter Hayes,,https://www.indexventures.com/companies/humanloop/,https://humanloop.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/humanloop-launches-a-suite-of-tools-to-help-humans-teach-ai-algorithms/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Humu,"Humu helps companies understand—and act on—what matters most, then drive behavioral change to build stronger, happier, more capable teams from the inside out, and bottom up.",Talent; Business Applications,North America,,Danny Rimer,Laszlo Bock; Wayne Crosby,Perceptyx,https://www.indexventures.com/companies/humu/,http://humu.com,https://www.indexventures.com/media/images/humu_april2018_0046_wL.2e16d0ba.fill-1200x630.format-png.png,https://www.indexventures.com/perspectives/humu-laszlo-bocks-brilliant-new-vision-of-human-resources/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Hutch Games,"Hutch is a collective of passionate designers, engineers and artists who all share the same obsession: making action-packed, visually stunning games that can be played and enjoyed by everyone.",Entertainment,Europe,backed at Seed (all),,Shaun Rutland; Sean Turner; Will Whitaker,,https://www.indexventures.com/companies/hutch-games/,http://hutchgames.com,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/mtg-acquires-hutch-a-leading-developer-and-publisher-of-mobile-racing-games/; https://www.indexventures.com/perspectives/relationship/hutch-games/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
Hyperline,Hyperline introduces a radically simple pricing and billing solution that solves two of the most critical aspects of running a business: setting prices and getting paid. The company’s platform guides users to the right pricing models for their customers’ needs and ensures billing according to that model is seamless. This results in a better experience for customers and increased revenue for businesses.,Fintech,Europe,,Julia Andre,Lucas Bédout,,https://www.indexventures.com/companies/hyperline/,http://hyperline.co,https://www.indexventures.com/static/images/index_ventures_og_image.a32dae190f17.jpg,https://www.indexventures.com/perspectives/hyperline-10m-seed/; https://www.indexventures.com/perspectives/relationship/hyperline/,https://www.indexventures.com/companies/backed/all/,2026-06-08T12:41:52Z
